adresse,lat,lon
"18 Rue Des Halles, 85000 La Roche-Sur-Yon, France",46.66486,-1.43
"Imp. Du Cottage, 85000 La Roche-Sur-Yon, France",46.66806,-1.4335
"21 Pl. Napoléon, 85000 La Roche-Sur-Yon, France",46.66438,-1.4293
"40 Rue Paul Doumer, 85000 La Roche-Sur-Yon, France",46.66454,-1.4359
"35 Rue Du Maréchal Foch, 85000 La Roche-Sur-Yon, France",46.66782,-1.4374
"57 Rue Du Président De Gaulle, 85000 La Roche-Sur-Yon, France",46.66598,-1.4322
"152 Bd Aristide Briand, 85000 La Roche-Sur-Yon, France",46.66334,-1.4299
"La, 1 Rue Serpentine, 85000 La Roche-Sur-Yon, France",46.66558,-1.4297
"16 Rue Du Maréchal Joffre, 85000 La Roche-Sur-Yon, France",46.6631,-1.4304
"11 Quai Léon Perrier, 33250 Pauillac, France",44.88714,-1.184
"4 Quai Léon Perrier, 33250 Pauillac, France",44.88634,-1.1868
"9 Rue Du Gén De Gaulle, 33112 Saint-Laurent-Médoc, France",44.55336,-0.5656
"38 Rte De Lavérune, 34070 Montpellier, France",43.59984,3.849
"Le Castel Roc, 15 Rue De La Figairasse Bât E, 34070 Montpellier, France",43.60264,3.8507
"14 Rue De La République, 37600 Loches, France",47.3516,0.6374
"3 Rue Descartes, 37600 Loches, France",47.34912,0.6447
"1 Bis Rue De Tours, 37600 Loches, France",47.34584,0.637
"3 Rue Alfred De Vigny, 37600 Loches, France",47.35144,0.6398
"136 Rue De Guigné, 37600 Beaulieu-Lès-Loches, France",47.34936,0.6399
"Rue Bourgeoise, 37600 Beaulieu-Lès-Loches, France",47.35024,0.6421
"52 Rue De La Font Du Vivier, 37600 Loches, France",47.35104,0.6362
"2 Rue De L'Abbaye, 37600 Beaulieu-Lès-Loches, France",47.34992,0.6432
"51 Rue Nationale, 37250 Montbazon, France",47.79792,1.0963
"74 Bd Pierre 1Er, 33000 Bordeaux, France",44.84076,-0.5809
"37 Av. Sadi Carnot, 33110 Le Bouscat, France",44.53384,-0.5144
"17 Rue Marceau, 33110 Le Bouscat, France",44.52952,-0.5144
"31 Av. De La Libération Charles De Gaulle, 33110 Le Bouscat, France",44.5276,-0.509
"1Bis Pl. Marie Brizard, 33000 Bordeaux, France",44.83556,-0.5787
"14 Rue Jean Nogues, 33110 Le Bouscat, France",44.5284,-0.5087
"88 Rte D'Albi, 31240 Saint-Jean, France",43.52048,1.3151
"14 All. Victor Hugo, 31240 Saint-Jean, France",43.51968,1.3155
"2 Rue Arthur Rimbaud, 31240 Saint-Jean, France",43.52264,1.3209
"27 Rte D'Albi, 31240 Saint-Jean, France",43.51608,1.3155
"55 Av. De Toulouse, 31240 L'Union, France",43.51792,1.322
"37 Rue De L'Eden, 31180 Rouffiac-Tolosan, France",43.58088,1.3785
"43 Rte De Lavaur, 31850 Montrabé, France",43.58712,1.4946
"1 Rue Du Saquet, 31240 L'Union, France",43.51672,1.3189
"114B Av. Victor Hugo, 16100 Cognac, France",45.93178,-0.1474
"20 Rue Armand Caduc, 33190 La Réole, France",44.80738,-0.5982
"50 Rue Gambetta, 33190 La Réole, France",44.80098,-0.6019
"Rue Des Jardins, 33190 La Réole, France",44.80762,-0.6007
"2 Rue Armand Caduc, 33190 La Réole, France",44.80194,-0.5964
"121 Av. Du Général De Gaulle, 33190 Gironde-Sur-Dropt, France",44.80026,-0.6025
"42 Pl. Sainte-Anne, 37520 La Riche, France",47.36856,0.551
"15 Rue Du 11 Novembre 1918, 37520 La Riche, France",47.3664,0.5479
"4 Rue De La Victoire, 37000 Tours, France",47.3797,0.6788
"135 Rue De Boisdenier, 37000 Tours, France",47.38506,0.6865
"6 Rue Lamartine, 37000 Tours, France",47.38242,0.6838
"35 Pl. Gaston Paillhou, 37000 Tours, France",47.38186,0.6794
"21 Rue De Châteauneuf, 37000 Tours, France",47.3861,0.686
"13 Av. De Montpellier, 34540 Balaruc-Les-Bains, France",43.49648,3.3549
"2B Av. Raoul Bonnecaze, 34540 Balaruc-Les-Bains, France",43.50088,3.3531
"11 Av. De La Cadole, 34540 Balaruc-Les-Bains, France",43.4968,3.3497
"Résidence Les Cèdres, 1 Rue De La Paix A, 34540 Balaruc-Les-Bains, France",43.49912,3.3546
"4 All. Des Sources, 34540 Balaruc-Les-Bains, France",43.49688,3.3453
"2 Av. Pasteur, 34540 Balaruc-Les-Bains, France",43.4992,3.3461
"Bp31, 19 Av. Raoul Bonnecaze, 34540 Balaruc-Les-Bains, France",43.50248,3.3495
"Résidence Bleu Azur, 2 Rue Jean-Baptiste De Lesseps, 34200 Sète, France",43.5224,3.5764
"60 Rue Jean Jaurès, 56530 Quéven, France",47.51478,-2.9127
"29 Rue Jean Jaurès, 56530 Quéven, France",47.51726,-2.9196
"55 Rue Jean Jaurès, 56530 Quéven, France",47.51646,-2.9146
"41 Rue Jean Jaurès, 56530 Quéven, France",47.51398,-2.9209
"17 Rue Alphonse De Lamartine, Parc Commercial, Kerjean, 56620 Pont-Scorff, France",47.6837,-3.1004
"148 Rue De Belgique, 56100 Lorient, France",47.71502,-3.3699
"13 Rue Tristan Corbière, 56600 Lanester, France",47.68642,-3.1021
"Du Scorff, 5 Bd De Normandie Le Bureau, 56100 Lorient, France",47.71822,-3.3634
"Pl. Charles Ourgaut, 31340 Villemur-Sur-Tarn, France",43.66864,1.5347
"2 Rue De La République, 31340 Villemur-Sur-Tarn, France",43.66296,1.5382
"28 Rue De La République, 31340 Villemur-Sur-Tarn, France",43.6664,1.5401
"24 Rue Saint-Jean, 31340 Villemur-Sur-Tarn, France",43.6648,1.5366
"9 Cr Vauban, 33390 Blaye, France",44.78562,-0.6456
"12 Av. Paul Tardy, 33390 Blaye, France",44.77946,-0.647
"9 Cr De Lattre De Tassigny, 33390 Blaye, France",44.78226,-0.649
"1 Pl. De La Citadelle, 33390 Blaye, France",44.78586,-0.6459
"69 Rte De Saint-Malo, 33390 Saint-Seurin-De-Cursac, France",44.7861,-0.6525
"5 Rue Du Port, 33390 Plassac, France",44.78258,-0.6505
"2 Rue Boyer, 33390 Plassac, France",44.7825,-0.643
"42 Rue Du Pont, 37150 Bléré, France",47.45256,0.7467
"7 Rue Du Général De Gaulle, 37150 Bléré, France",47.44848,0.749
"23 Pl. De La Libération, 37150 Bléré, France",47.44736,0.7542
"Pl. Charles Bidault, 37150 Bléré, France",47.45384,0.7525
"6 Rue De Loches, 37150 Bléré, France",47.44696,0.7467
"26 Grand-Rue De Coulommiers, 37150 Francueil, France",47.44968,0.7489
"33 Rue Du Pont, 37150 Bléré, France",47.45176,0.7512
"Pl. Gambetta, 46600 Martel, France",44.43044,1.5265
"Bd Du Capitani, 46600 Martel, France",44.43044,1.5234
"2 Pl. Doussot, 46200 Souillac, France",44.49848,1.5534
"17 Quai De Sénac, 17630 La Flotte, France",45.88248,-0.583
"10 Cr Félix Faure, 17630 La Flotte, France",45.88032,-0.5784
"6 Rue Charles Biret, 17630 La Flotte, France",45.87936,-0.5824
"11Ter Rue Jean Henry - Lainé, 17630 La Flotte, France",45.8808,-0.5804
"9 Rue De L'Océan, 17630 La Flotte, France",45.88208,-0.5795
"19 Av. Philippsburg, 17410 Saint-Martin-De-Ré, France",45.45264,-0.7986
"19 Bis Cr Félix Faure, 17630 La Flotte, France",45.87656,-0.5761
"18 Prom. De La Côte, 17630 La Flotte, France",45.87904,-0.5811
"301 Rue Charles De Gaulle, 17940 Rivedoux-Plage, France",45.68538,-0.7563
"10 F Bis Pl. D'Antioche, 17740 Sainte-Marie-De-Ré, France",46.21838,-1.1813
"9 Bis Rue Jean Henry - Lainé, 17630 La Flotte, France",45.88048,-0.5841
"55 Rte De Saint-Martin, 17630 La Flotte, France",45.87752,-0.5786
"5 Rue Du Général De Gaulle, 17630 La Flotte, France",45.88296,-0.5798
"Rue Des Oliviers Sauvages, 17630 La Flotte, France",45.87872,-0.5826
"20 Rue Prte Marillac, 16110 La Rochefoucauld-En-Angoumois, France",45.71726,0.3833
"181 Av. Du Général De Gaulle, 16800 Soyaux, France",45.73456,0.2647
"1 Rue Du 11 Novembre 1918, 31470 Fonsorbes, France",43.64664,1.6513
"1826 Rte De Tarbes, 31470 Fonsorbes, France",43.65336,1.6489
"Av. Du Château D'Eau, 31470 Fonsorbes, France",43.648,1.6499
"6 Av. Du Château D'Eau, 31470 Fonsorbes, France",43.64632,1.6456
"Av. De La Gare, 31470 Fonsorbes, France",43.64744,1.6522
"1985 Rte De Tarbes, 31470 Fonsorbes, France",43.65264,1.6533
"98 Chem. De La Marnière, 31470 Saint-Lys, France",43.65032,1.6526
"16 A Rue Etienne Collombet, 31470 Fonsorbes, France",43.6484,1.6516
"7 Pl. De La Liberté, 31470 Saint-Lys, France",43.648,1.6451
"28 Ter Av. Du Général De Gaulle, 33950 Lège-Cap-Ferret, France",44.7076,-0.6707
"4 Av. Du Général De Gaulle, 33950 Lège-Cap-Ferret, France",44.70768,-0.6658
"30 Pl. De L'Église, 33740 Arès, France",44.71368,-1.1253
"182 Bd De La République, 33510 Andernos-Les-Bains, France",44.78672,-0.3013
"Pl. De L'Église, 33740 Arès, France",44.71112,-1.1314
"7 Rue Du Xiv Juillet, 33740 Arès, France",44.71296,-1.132
"53 Rte De Bordeaux, 33950 Lège-Cap-Ferret, France",44.70944,-0.6728
"21 Ter Rte De Bordeaux, 33950 Lège-Cap-Ferret, France",44.71312,-0.6661
"24 Bis Rte De Bordeaux, 33950 Lège-Cap-Ferret, France",44.71016,-0.6708
"179 Av. Franklin Roosevelt, 69500 Bron, France",45.62046,4.7841
"20 Bis Av. Du 8 Mai 1945, 69500 Bron, France",45.61526,4.7878
"181 Av. Franklin Roosevelt, 69500 Bron, France",45.6187,4.7848
"216 Av. Franklin Roosevelt, 69500 Bron, France",45.61454,4.7871
"177 Av. Franklin Roosevelt, 69500 Bron, France",45.61646,4.7874
"28 Rue Michel Lacroix, 69500 Bron, France",45.6167,4.7865
"80 Cours Dr Long, 69003 Lyon, France",45.75304,4.8487
"140Ter Av. Franklin Roosevelt, 69500 Bron, France",45.61966,4.7832
"58 Cours Dr Long, 69003 Lyon, France",45.74616,4.8469
"15 Rue Pasteur, 31700 Blagnac, France",43.63312,1.3534
"23 Rue Prosper Ferradou, 31700 Blagnac, France",43.63184,1.3469
"31 Rue Pasteur, 31700 Blagnac, France",43.63136,1.3515
"Au Sein De L'Agence Crédit Agricole, 11 Rue Prosper Ferradou, 31700 Blagnac, France",43.62656,1.353
"34 Av. Lucien Servanty, 31700 Blagnac, France",43.63392,1.3456
"7 Bd Jean Rivet, 31700 Blagnac, France",43.63168,1.3539
"1 Rue De Fonsorbes, 31700 Blagnac, France",43.63272,1.3469
"Ancely Purpan, Av. Des Arènes Romaines, 31300 Toulouse, France",43.61734,1.4867
"2 Le Plan Du Port, 31700 Blagnac, France",43.62896,1.3497
"227 Rte De Grenade, 31700 Blagnac, France",43.63016,1.3458
"1 Pl. René Bastide, 31470 Saint-Lys, France",43.65184,1.6525
"6 Rte De Toulouse, 31470 Saint-Lys, France",43.65192,1.6488
"Pl. Nationale, 31470 Saint-Lys, France",43.65304,1.6459
"2 Imp. De La Marnière, 31470 Bonrepos-Sur-Aussonnelle, France",43.64792,1.6477
"Pl. De La Liberté, 31470 Saint-Lys, France",43.65088,1.6455
"Centre Cial La Petite Mauldre, 78650 Beynes, France",,
"14 Rue De Picardie, 78650 Beynes, France",,
"2 Rue De Moncel, 78121 Crespières, France",,
"2 Rue Nationale, 41400 Montrichard Val De Cher, France",47.31446,1.4695
"69 Rue Nationale, 41400 Montrichard Val De Cher, France",47.3139,1.4679
"17 Rue Nationale, 41400 Montrichard Val De Cher, France",47.31742,1.4625
"19 Av. De La Gare, 41400 Montrichard Val De Cher, France",47.31614,1.4663
"11 Pl. Du 11 Novembre 1918, 37270 Montlouis-Sur-Loire, France",47.89776,1.2038
"29 Rue Kerguélen, 29950 Bénodet, France",48.308,-3.7342
"120 Av. De Fouesnant, 29950 Bénodet, France",48.30712,-3.7327
"2 Rue Jean Charcot, 29950 Bénodet, France",48.30656,-3.7306
"52 Av. De La Plage, 29950 Bénodet, France",48.30824,-3.7332
"64 Av. De La Plage, 29950 Bénodet, France",48.31392,-3.7336
"15 Rue De L'Odet, 29120 Combrit, France",48.27212,-4.4756
"1 Hent Alé Névez, 29120 Combrit, France",48.27852,-4.4769
"73 Rue De Verdun, 29200 Brest, France",48.41878,-4.4808
"34 Rue Albert Louppe, 29200 Brest, France",48.41942,-4.4799
"6 Rue La Bruyère, 29200 Brest, France",48.41894,-4.4798
"101 Rue Jean Jaurès, 29200 Brest, France",48.41822,-4.4877
"30 Rue Edouard Corbière, 29200 Brest, France",48.4195,-4.4868
"19 Av. Georges Clemenceau, 29200 Brest, France",48.41758,-4.4882
"17 Rte De Béziers, 34430 Saint-Jean-De-Védas, France",43.45608,3.5821
"14 Rte De Montpellier, 34430 Saint-Jean-De-Védas, France",43.46392,3.5779
"96 Esp. De L'Ortet, 34430 Saint-Jean-De-Védas, France",43.4636,3.5776
"23 Rte De Montpellier, 34430 Saint-Jean-De-Védas, France",43.45864,3.5828
"1 Rue Fon De L'Hospital, 34430 Saint-Jean-De-Védas, France",43.46336,3.5849
"14 Bis Rte De Béziers, 34430 Saint-Jean-De-Védas, France",43.4588,3.5824
"140 Av. De La Réglisse, 34070 Montpellier, France",43.60256,3.8532
"Résidence Isadora, 34 Rue Emma Blanc A, 34430 Saint-Jean-De-Védas, France",43.45928,3.5752
"454 Av. Des Terrasses Du Languedoc, 34430 Saint-Jean-De-Védas, France",43.46088,3.5829
"19 Rue Du Puits De Gaud, 34430 Saint-Jean-De-Védas, France",43.46272,3.5752
"4 Rue Pierre Loti, 17200 Royan, France",45.7464,-1.1306
"2 Bd De La Grandière, 17200 Royan, France",45.74712,-1.1319
"12 Pl. Du Maréchal Foch, 17200 Royan, France",45.74872,-1.1253
"55-57 Rue Gambetta, 17200 Royan, France",45.75264,-1.1316
"Portique Du Baccara, 36 Rue Gambetta, 17200 Royan, France",45.75072,-1.1335
"42 Rue Gambetta, 17200 Royan, France",45.74824,-1.1291
"24 Bd De Lattre De Tassigny, 17200 Royan, France",45.74896,-1.1301
"55 Cr De L'Europe, 17200 Royan, France",45.75264,-1.1334
"Résid Montmartre, 65 Rue Font De Cherves, 17200 Royan, France",45.75112,-1.1305
"74 Av. Camille Pujol, 31500 Toulouse, France",43.63354,1.416
"101 Av. Camille Pujol, 31500 Toulouse, France",43.63362,1.4139
"1 All. Des Soupirs, 31000 Toulouse, France",43.60286,1.4443
"33 Bd Griffoul Dorval, 31400 Toulouse, France",43.56342,1.4371
"112 Av. Jean Chaubet, 31500 Toulouse, France",43.63218,1.4119
"98 Av. Jean Rieux, 31500 Toulouse, France",43.63066,1.4167
"30 Rue Victor Hugo, 33350 Castillon-La-Bataille, France",44.77946,-0.6441
"3 Pl. Pierre Orus, 33350 Castillon-La-Bataille, France",44.77874,-0.6434
"Av. Gambetta, 33350 Castillon-La-Bataille, France",44.7825,-0.6427
"12 All. De La République, 33350 Castillon-La-Bataille, France",44.7857,-0.6444
"44 Rue Victor Hugo, 33350 Castillon-La-Bataille, France",44.78586,-0.6513
"8 Rue Victor Hugo, 33350 Castillon-La-Bataille, France",44.78138,-0.6497
"4 Pl. Pierre Orus, 33350 Castillon-La-Bataille, France",44.78386,-0.6484
"2 Rte De Cabara, 33420 Branne, France",44.78964,-0.8199
"219 Av. Jean Jaurès, 69007 Gerland, France",45.73362,4.831
"47 Rue André Bollier, 69007 Lyon, France",45.73218,4.8301
"19 Quai Perrache, 69002 Lyon, France",45.74848,4.8314
"63 Rue André Bollier, 69007 Lyon, France",45.73194,4.8297
"251 Av. Jean Jaurès, 69007 Lyon, France",45.73066,4.8297
"1 Rue Croix-Barret, 69007 Lyon, France",45.73634,4.8291
"16 Bis Bd D'Alsace Lorraine, 64000 Pau, France",43.4477,-0.5538
"28 Rue Carnot, 64000 Pau, France",43.44242,-0.5538
"87 Rue Castetnau, 64000 Pau, France",43.44922,-0.5496
"19 Rue René Cassin, 64000 Pau, France",43.44466,-0.5502
"110 Bd D'Alsace Lorraine, 64000 Pau, France",43.44602,-0.551
"9 Rue De La Croix Blanche, 56320 Le Faouët, France",47.83018,-2.8984
"5 Pl. Bellanger, 56320 Le Faouët, France",47.8349,-2.8952
"7 Îlot De La Congrégation, 56320 Le Faouët, France",47.83218,-2.8984
"2 Rue Friedland, 56300 Pontivy, France",47.83178,-2.8959
"11 Rue Du Bel Air, 56160 Lignol, France",47.72006,-3.3661
"1 Rue Trottier, 56700 Hennebont, France",47.81718,-2.753
"Ty Neve, 56160 Ploërdut, France",47.71558,-3.3668
"28 Rue Moyenne, 18000 Bourges, France",47.08682,2.3794
"2 Rue Du Four Au Roi, 18000 Bourges, France",47.08482,2.3866
"61 Ter Route De Marmagne, 18000 Bourges, France",47.08586,2.3847
"5 Pl. Henri Mirpied, 18000 Bourges, France",47.0801,2.3844
"30 Rue Moyenne, 18000 Bourges, France",47.0865,2.3844
"7 Rue Pelvoysin, 18000 Bourges, France",47.07962,2.3786
"70 Rue Mirebeau, 18000 Bourges, France",47.08234,2.3786
"1 Pl. De La Barre, 18000 Bourges, France",47.08474,2.3837
"1 Bd De Juranville, 18000 Bourges, France",47.08186,2.3882
"33 Rue Moyenne, 18000 Bourges, France",47.0837,2.3809
"84 Av. Marcel Haegelen, 18000 Bourges, France",47.0817,2.3828
"43 Rue Jean Baffier, 18000 Bourges, France",47.08242,2.3795
"36 Cr Avaricum, 18000 Bourges, France",47.08498,2.3882
"40B Rue Moyenne, 18000 Bourges, France",47.08026,2.3882
"52 Rue Jean Baffier, 18000 Bourges, France",47.07962,2.3868
"27 Rue D'Auron, 18000 Bourges, France",47.08314,2.3855
"7 Pl. De La Préfecture, 18000 Bourges, France",47.08674,2.3803
"2 Bd Georges Clemenceau, 18000 Bourges, France",47.0821,2.3834
"4 Rue Geoffroy Tory, 18000 Bourges, France",47.0801,2.3786
"58 Rte De Léognan, 33140 Villenave-D'Ornon, France",44.84136,-0.5564
"38 Rte De Léognan, 33140 Villenave-D'Ornon, France",44.83704,-0.5647
"62 Av. Des Pyrénées, 33140 Villenave-D'Ornon, France",44.8364,-0.5642
"25 Rte De Léognan, 33140 Villenave-D'Ornon, France",44.83976,-0.5568
"161 Av. Des Pyrénées, 33140 Villenave-D'Ornon, France",44.83976,-0.5573
"573 Rte De Toulouse, 33140 Villenave-D'Ornon, France",44.8384,-0.5633
"22 Quai De Léon, 29800 Landerneau, France",48.56718,-4.0154
"12 Quai De Léon, 29800 Landerneau, France",48.5651,-4.0167
"18 Rue De Brest, 29800 Landerneau, France",48.56974,-4.0178
"15 Rue De La Font Blanche, 29800 Landerneau, France",48.56502,-4.0196
"7 Bd De La Gare, 29800 Landerneau, France",48.56886,-4.0145
"24 Rue De Brest, 29800 Landerneau, France",48.5679,-4.0129
"45 Rte De Quimper, 29800 Landerneau, France",48.56342,-4.0207
"74 Rue De La Font Blanche, 29800 Landerneau, France",48.56494,-4.021
"15 Rue Du Cimetière, 29800 Landerneau, France",48.56318,-4.0187
"34 Rue Gambetta, 17200 Royan, France",45.7528,-1.1308
"92 Rue Gambetta, 17200 Royan, France",45.7516,-1.1322
"3 Rue Colonel Gabriel, Rue Du Colonel Souquière, 17200 Royan, France",45.74712,-1.1272
"65 Rte Du Front De Mer, 17200 Royan, France",45.7524,-1.1337
"40 Rue Gambetta, 17200 Royan, France",45.75272,-1.1329
"3 Rue Des Thermes, 65200 Bagnères-De-Bigorre, France",43.06598,0.0986
"7 Rue Frédéric Soutras, 65200 Bagnères-De-Bigorre, France",43.06518,0.0988
"2 Rue Geruzet, 65200 Bagnères-De-Bigorre, France",43.06806,0.0975
"21 All. Des Coustous, 65200 Bagnères-De-Bigorre, France",43.07046,0.1028
"38 Rue Des Pyrénées, 65200 Bagnères-De-Bigorre, France",43.06278,0.0971
"4 Rue Victor Hugo, 65200 Bagnères-De-Bigorre, France",43.06374,0.0968
"7 Rue Du Maréchal Foch, 65200 Bagnères-De-Bigorre, France",43.06382,0.1028
"23 Grande Rue, 65240 Arreau, France",43.06622,0.0992
"5 Pl. Du Foirail, 65400 Argelès-Gazost, France",43.11438,0.2149
"20 Pl. Marcadal, 65100 Lourdes, France",43.09992,0.1494
"Résidence Ermitage, 14 Av. Du Tourmalet, 65200 Bagnères-De-Bigorre, France",43.0643,0.0994
"15 Rue Louis Fort, 69100 Villeurbanne, France",45.73498,4.9043
"1 Rue De La République, 37230 Fondettes, France",47.75112,1.0479
"22 All. Des Cossons, 37230 Fondettes, France",47.74616,1.0542
"7 Rue De La République, 37230 Fondettes, France",47.7512,1.0451
"11 Av. Jean Jaurès, 37230 Fondettes, France",47.75232,1.0525
"5 Pl. Louis Lacrocq, 23000 Guéret, France",46.16926,1.8685
"33 Av. Gambetta, 23000 Guéret, France",46.1703,1.8696
"27 Pl. Bonnyaud, 23000 Guéret, France",46.16302,1.8691
"1 Bis Av. Du Dr Manouvrier, 23000 Guéret, France",46.16534,1.8698
"2 Rue Eugène France, 23000 Guéret, France",46.1679,1.8626
"2 Rue Du Marechal Leclerc, 23000 Guéret, France",46.16294,1.8677
"1 Av. Charles De Gaulle, 23000 Guéret, France",46.16734,1.8617
"38 Av. Léon Blum, 23000 Guéret, France",46.16902,1.866
"27 Av. De La République, 23000 Guéret, France",46.1647,1.8689
"1 Pl. Saint-Pierre, 23270 Châtelus-Malvaleix, France",46.0841,2.1971
"36 Rue Eugène France, 23000 Guéret, France",46.16854,1.8649
"26Imp. Du Maupuy, 23000 Saint-Sulpice-Le-Guérétois, France",46.16918,1.8705
"16 Av. Gambetta, 23000 Guéret, France",46.1667,1.8711
"6 Rue Louis Pasteur, 29400 Landivisiau, France",48.43258,-4.5307
"11 Rue D'Arvor, 29400 Landivisiau, France",48.43314,-4.5325
"6 Av. Maréchal Foch, 29400 Landivisiau, France",48.43522,-4.5358
"Rue Ernest Renan, 29400 Landivisiau, France",48.4301,-4.5357
"2 Rue Général De Gaulle, 29400 Landivisiau, France",48.43554,-4.5346
"10 Rue De L'Atlantique, 29920 Névez, France",48.60112,-3.6498
"18 Pl. De L'Église, 29920 Névez, France",48.59864,-3.6503
"1 Rue De L'Atlantique, 29920 Névez, France",48.60224,-3.6519
"13 Pl. De L’Eglise, 29910 Trégunc, France",48.55216,-3.7013
"23 Rte De Pont-Aven, 29910 Trégunc, France",48.54608,-3.7039
"27 Rue Du Général De Gaulle, 29930 Pont-Aven, France",48.64656,-3.5968
"28 Ter Rue Des Martyrs, 29270 Carhaix-Plouguer, France",47.85184,-4.0463
"2 Rue Félix Faure, 29270 Carhaix-Plouguer, France",47.84984,-4.0547
"8 Bis Pl. Du Champ De Foire, 29270 Carhaix-Plouguer, France",47.852,-4.0464
"23 Rue Général Lambert, 29270 Carhaix-Plouguer, France",47.8512,-4.0502
"Gartulan, 22340 Plévin, France",48.41534,-2.8711
"8 Rue Ferdinand Lancien, 29270 Carhaix-Plouguer, France",47.846,-4.0522
"13 Av. Victor Hugo, 29270 Carhaix-Plouguer, France",47.84728,-4.0511
"Pl. Aristide Briand, 29690 Huelgoat, France",48.7171,-4.0957
"15 Rue Gabriel Péri, 22480 Saint-Nicolas-Du-Pélem, France",48.5166,-2.8401
"Guerdéniel, 29530 Collorec, France",48.29816,-4.2041
"1 Rte De Saint-Brieuc, 22110 Rostrenen, France",48.48266,-2.8022
"4 Rue Jules Ferry, 22110 Rostrenen, France",48.48522,-2.8013
"29 Rue Des Lilas, 31130 Balma, France",43.65024,1.3232
"25 Av. Des Arènes, 31130 Balma, France",43.65144,1.3196
"1 Av. De Toulouse, 31130 Balma, France",43.64616,1.3155
"7 Pl. De France, 31130 Balma, France",43.65392,1.3227
"11 Rte De Mons, 31130 Balma, France",43.6472,1.3166
"12 Av. Charles De Gaulle, 31130 Balma, France",43.65328,1.3234
"Zac De La Marqueille, 19-21 Av. Antoine Parmentier, 31130 Balma, France",43.64816,1.3221
"8 Av. De Toulouse, 31130 Balma, France",43.64888,1.3174
"2 All. Paul Gauguin, 31130 Balma, France",43.65232,1.3162
"4 Av. Gaston Cabannes, 33270 Floirac, France",44.89896,-0.4161
"33270 Floirac, France",44.90224,-0.4175
"58 Av. Austin Conte, 33560 Carbon-Blanc, France",44.78856,-0.3028
"55 Bd Victor Hugo, 87200 Saint-Junien, France",45.86774,0.8786
"9 Bd Louis Blanc, 87200 Saint-Junien, France",45.86886,0.8788
